101.400	4541872.731	5344813.369	369.37
101.400	4541877.104	5344809.391	369.29
101.400	4541881.176	5344805.496	369.24
101.400	4541884.556	5344802.352	369.08
101.400	4541887.092	5344799.911	368.93
101.400	4541890.237	5344797.950	368.87
101.400	4541891.828	5344796.840	368.87
101.400	4541893.641	5344795.434	368.76
101.400	4541895.638	5344793.547	368.69
101.400	4541898.228	5344791.328	368.36
101.400	4541901.077	5344788.960	368.08
101.400	4541903.149	5344786.851	368.08
101.400	4541905.627	5344785.149	368.41
101.400	4541907.958	5344783.003	367.98
101.400	4541910.202	5344780.898	367.99
101.400	4541910.901	5344780.319	367.88
101.400	4541912.589	5344778.869	367.93
101.400	4541914.827	5344777.114	367.63
101.400	4541916.469	5344775.304	367.74
101.400	4541918.356	5344773.606	367.97
101.400	4541920.378	5344771.887	368.07
101.400	4541923.893	5344768.799	367.93
101.400	4541924.654	5344768.133	368.23
101.400	4541925.172	5344767.798	369.23
101.400	4541926.587	5344766.436	369.91
101.400	4541928.000	5344765.332	370.22
101.400	4541929.386	5344764.232	371.43
101.400	4541931.146	5344762.785	371.94
101.400	4541933.568	5344760.080	375.02
101.400	4541937.106	5344757.374	375.67
101.400	4541937.459	5344757.077	375.64
101.400	4541937.600	5344756.910	374.57
101.400	4541938.207	5344756.482	375.68
101.400	4541940.253	5344754.404	375.80
101.400	4541942.436	5344752.209	375.60
101.507	4541776.638	5344751.927	375.24
101.507	4541776.980	5344751.640	374.96
101.507	4541777.353	5344751.312	374.51
101.507	4541779.208	5344749.100	373.68
101.507	4541780.082	5344748.362	372.84
101.507	4541781.959	5344746.053	371.48
101.507	4541782.443	5344745.476	370.23
101.507	4541782.789	5344745.303	370.51
101.507	4541783.003	5344744.925	370.23
101.507	4541783.058	5344744.857	369.92
101.507	4541783.631	5344744.391	369.51
101.507	4541785.130	5344742.785	369.48
101.507	4541787.021	5344740.645	369.11
101.507	4541788.544	5344738.958	369.21
101.507	4541789.090	5344738.207	369.35
101.507	4541790.129	5344737.430	369.10
101.507	4541791.233	5344736.176	369.13
101.507	4541792.229	5344735.222	368.52
101.507	4541793.549	5344733.474	369.21
101.507	4541795.081	5344731.755	368.60
101.507	4541797.756	5344729.080	368.23
101.507	4541799.515	5344727.015	368.05
101.507	4541801.732	5344724.492	368.05
101.507	4541804.025	5344722.275	368.13
101.507	4541806.625	5344718.911	368.03
101.507	4541810.065	5344715.776	367.94
101.507	4541813.124	5344711.648	368.13
101.507	4541815.417	5344709.431	368.05
101.507	4541818.705	5344706.067	368.99
101.507	4541822.146	5344701.785	368.45
101.507	4541826.197	5344697.810	368.80
101.507	4541828.797	5344695.516	369.13
101.507	4541830.555	5344693.069	369.31
101.507	4541833.002	5344690.699	369.20
101.507	4541836.442	5344686.494	369.19
101.507	4541838.660	5344684.048	369.25
101.507	4541841.113	5344681.411	369.27
101.507	4541843.264	5344679.253	369.33
101.507	4541844.257	5344678.286	369.83
101.507	4541846.163	5344676.292	370.24
101.507	4541847.176	5344675.115	371.20
101.507	4541848.386	5344673.579	372.02
101.507	4541849.857	5344672.042	373.46
101.507	4541851.805	5344669.895	374.62
101.507	4541854.027	5344666.819	375.74
101.507	4541854.180	5344666.670	375.92
101.519	4541767.343	5344742.735	375.17
101.519	4541767.470	5344742.610	374.95
101.519	4541767.888	5344742.182	374.98
101.519	4541768.541	5344741.358	374.41
101.519	4541769.111	5344740.859	373.75
101.519	4541769.361	5344740.538	374.42
101.519	4541770.039	5344739.717	373.48
101.519	4541772.215	5344737.148	372.49
101.519	4541773.156	5344736.170	370.97
101.519	4541773.785	5344735.579	371.09
101.519	4541774.320	5344735.044	370.06
101.519	4541774.570	5344734.544	369.68
101.519	4541774.855	5344734.116	369.58
101.519	4541776.889	5344732.189	369.36
101.519	4541779.101	5344729.871	369.09
101.519	4541781.598	5344726.517	369.14
101.519	4541783.703	5344724.626	369.14
101.519	4541785.491	5344722.726	368.90
101.519	4541787.123	5344720.969	369.10
101.519	4541787.980	5344720.048	369.07
101.519	4541788.817	5344719.128	369.18
101.519	4541789.466	5344718.354	369.04
101.519	4541790.177	5344717.789	369.00
101.519	4541790.742	5344716.994	368.93
101.519	4541793.398	5344713.865	368.80
101.519	4541795.998	5344711.418	368.83
101.519	4541798.215	5344708.360	369.09
101.519	4541801.579	5344704.385	369.22
101.519	4541806.319	5344699.874	369.38
101.519	4541810.218	5344695.898	369.06
101.519	4541813.799	5344692.487	369.69
101.519	4541815.188	5344690.623	369.72
101.519	4541817.023	5344688.711	369.52
101.519	4541819.393	5344686.494	369.69
101.519	4541820.234	5344685.271	369.44
101.519	4541821.916	5344683.130	369.50
101.519	4541824.362	5344680.990	369.69
101.519	4541826.121	5344678.619	369.58
101.519	4541828.105	5344675.683	370.03
101.519	4541829.134	5344674.496	370.11
101.519	4541830.083	5344673.270	370.52
101.519	4541832.346	5344671.181	370.92
101.519	4541834.495	5344668.486	370.91
101.519	4541836.451	5344666.863	372.16
101.519	4541838.033	5344665.083	373.53
101.519	4541839.654	5344663.343	374.74
101.519	4541841.750	5344661.286	375.72
101.519	4541843.640	5344659.248	376.34
101.519	4541843.720	5344659.160	376.95
101.519	4541843.754	5344659.112	376.36
101.600	4541711.658	5344699.917	375.88
101.600	4541714.106	5344698.128	375.93
101.600	4541714.160	5344698.040	376.19
101.600	4541714.310	5344697.922	375.89
101.600	4541715.289	5344697.204	375.67
101.600	4541717.291	5344694.959	374.89
101.600	4541720.142	5344692.159	374.67
101.600	4541721.776	5344690.501	373.36
101.600	4541723.500	5344688.852	372.24
101.600	4541724.961	5344687.091	371.28
101.600	4541726.460	5344685.780	370.55
101.600	4541726.835	5344685.292	370.13
101.600	4541727.135	5344685.068	369.80
101.600	4541728.372	5344683.756	368.81
101.600	4541730.095	5344681.883	368.70
101.600	4541731.631	5344680.346	368.63
101.600	4541733.768	5344678.323	368.53
101.600	4541736.016	5344675.962	368.63
101.600	4541738.152	5344673.714	368.56
101.600	4541740.704	5344671.690	368.42
101.600	4541742.977	5344669.326	368.21
101.600	4541744.976	5344667.417	368.15
101.600	4541747.703	5344664.145	368.10
101.600	4541750.612	5344661.600	367.90
101.600	4541753.885	5344658.327	367.63
101.600	4541756.157	5344655.600	367.38
101.600	4541759.157	5344653.146	367.84
101.600	4541761.793	5344650.146	368.58
101.600	4541764.611	5344647.692	368.82
101.600	4541765.884	5344645.782	368.69
101.600	4541767.884	5344644.237	368.91
101.600	4541769.884	5344642.510	368.91
101.600	4541771.563	5344640.624	368.80
101.600	4541773.009	5344638.756	368.91
101.600	4541774.524	5344637.346	368.90
101.600	4541775.723	5344636.077	368.91
101.600	4541777.076	5344635.017	368.85
101.600	4541781.010	5344630.544	369.26
101.600	4541782.244	5344629.486	369.15
101.600	4541783.583	5344627.971	369.88
101.600	4541784.182	5344627.477	370.15
101.600	4541784.816	5344627.125	371.75
101.600	4541786.297	5344625.257	372.62
101.600	4541788.376	5344623.106	373.81
101.600	4541789.716	5344621.838	374.85
101.600	4541790.985	5344620.745	375.85
101.600	4541792.055	5344619.517	376.26
101.600	4541792.220	5344619.320	376.55
101.600	4541792.433	5344619.116	376.33
101.762	4541591.498	5344613.780	375.39
101.762	4541591.700	5344613.120	376.23
101.762	4541591.934	5344612.743	375.33
101.762	4541593.953	5344608.541	374.85
101.762	4541595.172	5344607.016	374.68
101.762	4541596.245	5344604.557	374.68
101.762	4541596.955	5344603.029	374.36
101.762	4541597.186	5344602.432	374.45
101.762	4541597.212	5344602.399	374.45
101.762	4541598.731	5344599.191	374.45
101.762	4541598.754	5344599.157	374.46
101.762	4541599.847	5344596.971	374.43
101.762	4541601.812	5344593.042	374.65
101.762	4541602.467	5344591.677	373.89
101.762	4541603.284	5344590.062	374.32
101.762	4541605.032	5344586.984	372.07
101.762	4541606.776	5344583.400	371.13
101.762	4541607.494	5344582.055	370.14
101.762	4541608.704	5344579.634	369.51
101.762	4541610.722	5344575.913	368.45
101.762	4541611.888	5344573.716	368.05
101.762	4541612.965	5344571.113	367.62
101.762	4541613.950	5344569.495	367.66
101.762	4541615.004	5344567.315	367.48
101.762	4541616.060	5344565.627	367.33
101.762	4541616.833	5344563.799	367.73
101.762	4541617.958	5344561.829	368.51
101.762	4541619.365	5344558.876	368.68
101.762	4541620.771	5344555.711	368.99
101.762	4541622.037	5344553.601	369.26
101.762	4541622.952	5344551.632	369.35
101.762	4541623.869	5344549.831	369.24
101.762	4541623.916	5344549.742	369.25
101.762	4541625.536	5344546.731	368.75
101.762	4541625.583	5344546.642	368.30
101.762	4541626.679	5344544.458	366.99
101.762	4541628.015	5344541.294	367.18
101.762	4541629.000	5344539.254	366.88
101.762	4541631.532	5344534.402	366.68
101.762	4541633.430	5344530.534	366.21
101.762	4541634.778	5344527.940	368.28
101.762	4541636.547	5344524.314	368.35
101.762	4541639.201	5344519.715	368.72
101.762	4541640.881	5344515.823	369.00
101.762	4541642.875	5344512.100	369.36
101.762	4541643.711	5344510.428	369.41
101.762	4541644.466	5344509.009	369.85
101.762	4541644.558	5344508.707	370.14
101.762	4541644.913	5344508.049	370.71
101.762	4541645.400	5344507.049	371.63
101.762	4541646.676	5344504.498	373.82
101.762	4541648.287	5344501.607	375.59
101.762	4541648.965	5344500.046	375.41
101.762	4541650.110	5344497.954	375.46
101.762	4541651.020	5344496.045	376.41
101.762	4541651.250	5344495.550	377.16
101.762	4541651.438	5344495.281	376.79
101.762	4541652.220	5344493.702	376.99
